"code NSF";"code scolarité";"sigle type formation";"libellé type formation";"libellé formation principal";"sigle formation";durée;"niveau de sortie indicatif";"code RNCP";"niveau de certification";"libellé niveau de certification";tutelle;"URL et ID Onisep";domaine/sous-domaine
333;;DU;"diplôme d'université";"DU Sciences de l'éducation et de la formation";;"1 an";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1430;"lettres, langues, enseignement/enseignement"
333;36T33301;TP;"titre professionnel";"TP formateur professionnel d'adultes";;"2 ans";"Bac + 2";37275;3;"niveau 5 (bac + 2)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.8836;"lettres, langues, enseignement/enseignement"
334;45033408;BP;"brevet professionnel";"BP sommelier";;"2 ans";"Bac ou équivalent";37384;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.8649;"hôtellerie-restauration, tourisme/restauration"
334;;FCIL;"formation complémentaire d'initiative locale";"FCIL Chef de rang 3 et 4 étoiles Accor-Flo";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.836;"hôtellerie-restauration, tourisme/restauration"
334;;FCIL;"formation complémentaire d'initiative locale";"FCIL Chef de rang à la française - Relais et châteaux";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3133;"hôtellerie-restauration, tourisme/hôtellerie | hôtellerie-restauration, tourisme/restauration"
334;;;"formation d'école spécialisée";"VET by EHL Diplôme en administration hôtelière";;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8914;"hôtellerie-restauration, tourisme/hôtellerie"
334;;FCIL;"formation complémentaire d'initiative locale";"FCIL Employé polyvalent en hôtellerie de plein air et structures touristiques";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8454;"hôtellerie-restauration, tourisme/hôtellerie | hôtellerie-restauration, tourisme/restauration"
334;36X33402;;"formation d'école spécialisée";"conseiller en sommellerie";;"2 ans";"Bac + 2";38134;3;"niveau 5 (bac + 2)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9701;"hôtellerie-restauration, tourisme/restauration"
334;16X33405;;"formation d'école spécialisée";"directeur de produits touristiques";;"2 ans";"Bac + 5";34588;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8380;"hôtellerie-restauration, tourisme/tourisme"
334;26X33410;;"formation d'école spécialisée";"Manager opérationnel en hôtellerie de luxe";;"1 an";"Bac + 3";35768;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8915;"hôtellerie-restauration, tourisme/hôtellerie"
334;;;"formation d'école spécialisée";"Diplôme de management de l'hôtellerie et restauration";;"4 ans";"Bac + 4";37719;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1022;"gestion des entreprises, comptabilité/administration de l'entreprise | hôtellerie-restauration, tourisme/hôtellerie | hôtellerie-restauration, tourisme/restauration"
334;;;"formation d'école spécialisée";"Bachelor of Arts en management hôtelier et tourisme";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7091;"hôtellerie-restauration, tourisme/hôtellerie | hôtellerie-restauration, tourisme/tourisme"
334;46X33402;;"formation d'école spécialisée";sommelier-caviste;;"1 an";"Bac ou équivalent";35867;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8136;"hôtellerie-restauration, tourisme/restauration"
334;;;"formation d'école spécialisée";"Apprenti concierge";;"1 an";"Bac ou équivalent";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3064;"hôtellerie-restauration, tourisme/hôtellerie"
334;56T3340A;TP;"titre professionnel";"TP agent de restauration";;"1 an";"CAP ou équivalent";35650;5;"niveau 3 (niveau CAP)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.7391;"hôtellerie-restauration, tourisme/restauration"
334;46T33408;TP;"titre professionnel";"TP gouvernant en hôtellerie";;"1 an";"Bac ou équivalent";34421;4;"niveau 4 (bac ou équivalent)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.7320;"hôtellerie-restauration, tourisme/hôtellerie"
334;;FCIL;"formation complémentaire d'initiative locale";"FCIL Organisateur de réceptions";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3363;"hôtellerie-restauration, tourisme/hôtellerie"
334;46T33407;TP;"titre professionnel";"TP chargé d'accueil touristique et de loisirs";;"2 ans";"Bac ou équivalent";37396;4;"niveau 4 (bac ou équivalent)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.1880;"hôtellerie-restauration, tourisme/tourisme"
334;;;"formation d'école spécialisée";"bachelor tourisme";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9982;"commerce, marketing, vente/marketing, vente | hôtellerie-restauration, tourisme/tourisme"
334;40033403;;"baccalauréat professionnel";"bac pro commercialisation et services en restauration";;"3 ans";"Bac ou équivalent";37909;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.427;"hôtellerie-restauration, tourisme/restauration"
334;46T33406;TP;"titre professionnel";"TP animateur loisir tourisme";;"1 an";"Bac ou équivalent";32350;4;"niveau 4 (bac ou équivalent)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.3890;"hôtellerie-restauration, tourisme/tourisme"
334;46T33404;TP;"titre professionnel";"TP réceptionniste en hôtellerie";;"1 an";"Bac ou équivalent";34157;4;"niveau 4 (bac ou équivalent)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.1714;"hôtellerie-restauration, tourisme/hôtellerie"
334;25033453;;"licence professionnelle";"licence pro mention métiers du tourisme : commercialisation des produits touristiques";;"1 an";"Bac + 3";29980;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4820;"hôtellerie-restauration, tourisme/tourisme"
334;25033452;;"licence professionnelle";"licence pro mention métiers des arts culinaires et des arts de la table";;"1 an";"Bac + 3";29978;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4793;"hôtellerie-restauration, tourisme/hôtellerie | hôtellerie-restauration, tourisme/restauration"
334;32033426;BTS;"brevet de technicien supérieur";"BTS tourisme";;"2 ans";"Bac + 2";37890;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.3545;"hôtellerie-restauration, tourisme/tourisme"
335;;;"diplôme professionnel de l'animation et du sport";"Brevet national de pisteur secouriste 1er degré option ski nordique";BNPS;"1 an";"autre formation";;0;"non inscrit au RNCP";"Ministère de l'Intérieur";https://www.onisep.fr/http/redirection/formation/slug/FOR.8930;"santé, social, sport/paramédical | armée, sécurité/sécurité, prévention | santé, social, sport/sport"
335;44633524;BPJEPS;"brevet professionnel de la jeunesse, de l'éducation populaire et du sport";"BPJEPS spécialité éducateur sportif mention surf et disciplines associées";;"1 an";"Bac ou équivalent";36973;4;"niveau 4 (bac ou équivalent)";"Ministère chargé des sports";https://www.onisep.fr/http/redirection/formation/slug/FOR.8871;"santé, social, sport/sport"
335;;;"diplôme professionnel de l'animation et du sport";"Diplôme d'Etat de ski - moniteur national de ski alpin et ses activités dérivées";;"9 ans";"Bac + 2";38415;3;"niveau 5 (bac + 2)";"Ministère chargé des sports";https://www.onisep.fr/http/redirection/formation/slug/FOR.9590;"santé, social, sport/sport"
335;;;"formation d'école spécialisée";"Formation générale commune aux métiers d'enseignement, d'encadrement et d'entraînement des sports de montagne";FGCMEEESM;"1 an";"autre formation";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.4132;"lettres, langues, enseignement/enseignement | santé, social, sport/sport"
335;44633524;BPJEPS;"brevet professionnel de la jeunesse, de l'éducation populaire et du sport";"BPJEPS spécialité éducateur sportif mention tennis de table";;"1 an";"Bac ou équivalent";36958;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9408;"santé, social, sport/sport"
335;46X33510;;"formation d'école spécialisée";"musher conducteur de chiens attelés";;"2 ans";"Bac ou équivalent";37426;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8379;"agriculture, animaux/élevage, aquaculture | hôtellerie-restauration, tourisme/tourisme"
335;;;"diplôme professionnel de l'animation et du sport";"Diplôme d'Etat d'alpinisme-accompagnateur en moyenne montagne option concevoir, conduire en sécurité et évaluer une randonnée en milieu montagnard tropical et équatorial en période de fortes précipitations, pour tout public";;"3 ans";"Bac + 2";38572;3;"niveau 5 (bac + 2)";"Ministère chargé des sports";https://www.onisep.fr/http/redirection/formation/slug/FOR.9735;"armée, sécurité/sécurité, prévention | santé, social, sport/sport"
335;44633524;BPJEPS;"brevet professionnel de la jeunesse, de l'éducation populaire et du sport";"BPJEPS spécialité éducateur sportif mention sports de contact et disciplines associées";;"1 an";"Bac ou équivalent";37108;4;"niveau 4 (bac ou équivalent)";"Ministère chargé des sports";https://www.onisep.fr/http/redirection/formation/slug/FOR.9430;"santé, social, sport/sport"
335;25033521;;"licence professionnelle";"licence pro mention métiers de la forme";;"1 an";"Bac + 3";35949;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4692;"santé, social, sport/sport"
335;44633524;BPJEPS;"brevet professionnel de la jeunesse, de l'éducation populaire et du sport";"BPJEPS spécialité éducateur sportif mention activités du canoë-kayak et disciplines associées en mer";;"1 an";"Bac ou équivalent";28573;4;"niveau 4 (bac ou équivalent)";"Ministère chargé des sports";https://www.onisep.fr/http/redirection/formation/slug/FOR.5227;"santé, social, sport/sport"
335;44633524;BPJEPS;"brevet professionnel de la jeunesse, de l'éducation populaire et du sport";"BPJEPS spécialité éducateur sportif mention karaté, wushu et disciplines associées option karaté et disciplines associées";;"1 an";"Bac ou équivalent";28573;4;"niveau 4 (bac ou équivalent)";"Ministère chargé des sports";https://www.onisep.fr/http/redirection/formation/slug/FOR.6522;"santé, social, sport/sport"
335;46X33502;;"formation d'école spécialisée";"Moniteur sportif de natation";;"3 ans";"Bac ou équivalent";34061;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3945;"santé, social, sport/sport"
335;16X33502;"mastère spé.";"mastère spécialisé";"mastère spé. Management responsable des organisations sportives";;"1 an";"Bac + 6";36667;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3438;"gestion des entreprises, comptabilité/administration de l'entreprise | santé, social, sport/sport"
335;44633523;BPJEPS;"brevet professionnel de la jeunesse, de l'éducation populaire et du sport";"BPJEPS spécialité animateur mention éducation à l'environnement vers un développement durable";;"1 an";"Bac ou équivalent";28557;4;"niveau 4 (bac ou équivalent)";"Ministère chargé des sports";https://www.onisep.fr/http/redirection/formation/slug/FOR.5262;"environnement, énergies, propreté/environnement (généralités) | santé, social, sport/travail social"
320;26X32005;;"formation d'école spécialisée";"Chef de projet E-Business";;"3 ans";"Bac + 3";34340;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2994;"information-communication, audiovisuel/journalisme, édition, publicité"
320;26X32024;;"formation d'école spécialisée";"chargé de communication";;"1 an";"Bac + 3";37052;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8658;"information-communication, audiovisuel/communication | information-communication, audiovisuel/journalisme, édition, publicité | commerce, marketing, vente/marketing, vente | information-communication, audiovisuel/multimédia"
